NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.230 s | Memory: 10.0 MB | PHP: 5.6.99-hhvm
NotORM        | NotORM: dev-master   | Time:  0.542 s | Memory:  4.0 MB | PHP: 5.6.99-hhvm
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.207 s | Memory:  6.0 MB | PHP: 5.6.99-hhvm
Doctrine2     | Doctrine: 2.4.2      | Time: 17.244 s | Memory: 12.0 MB | PHP: 5.6.99-hhvm


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time:  2.165 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.1       | Nette: 2.1.9         | Time:  0.940 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.2       | NDB: ~2.2.0          | Time:  0.949 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.3       | NDB: ~2.3.0          | Time:  1.039 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  0.971 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NotORM        | NotORM: dev-master   | Time:  0.489 s | Memory:  4.0 MB | PHP: 5.6.99-hhvm
LeanMapper    | LeanMapper: ~2.1.0   | Time:  0.864 s | Memory:  6.0 MB | PHP: 5.6.99-hhvm
Doctrine2     | Doctrine: 2.4.2      | Time:  3.170 s | Memory: 12.0 MB | PHP: 5.6.99-hhvm



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time:  2.489 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.1       | Nette: 2.1.9         | Time:  1.425 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.2       | NDB: ~2.2.0          | Time:  1.353 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.3       | NDB: ~2.3.0          | Time:  1.528 s | Memory: 10.0 MB | PHP: 5.6.99-hhvm
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.496 s | Memory: 10.0 MB | PHP: 5.6.99-hhvm
NotORM        | NotORM: dev-master   | Time:  0.658 s | Memory:  4.0 MB | PHP: 5.6.99-hhvm
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.451 s | Memory:  6.0 MB | PHP: 5.6.99-hhvm
Doctrine2     | Doctrine: 2.4.2      | Time: 16.451 s | Memory: 12.0 MB | PHP: 5.6.99-hhvm


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time:  2.383 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.1       | Nette: 2.1.9         | Time:  1.244 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.2       | NDB: ~2.2.0          | Time:  1.142 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.3       | NDB: ~2.3.0          | Time:  1.258 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.311 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NotORM        | NotORM: dev-master   | Time:  0.622 s | Memory:  4.0 MB | PHP: 5.6.99-hhvm
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.295 s | Memory:  6.0 MB | PHP: 5.6.99-hhvm
Doctrine2     | Doctrine: 2.4.2      | Time:  3.591 s | Memory: 12.0 MB | PHP: 5.6.99-hhvm



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time: 17.684 s | Memory: 18.3 MB | PHP: 5.5.21
NDB 2.1       | Nette: 2.1.9         | Time:  1.582 s | Memory: 17.2 MB | PHP: 5.5.21
NDB 2.2       | NDB: ~2.2.0          | Time:  1.590 s | Memory: 16.9 MB | PHP: 5.5.21
NDB 2.3       | NDB: ~2.3.0          | Time:  1.694 s | Memory: 19.1 MB | PHP: 5.5.21
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.710 s | Memory: 19.1 MB | PHP: 5.5.21
Nextras\Orm   | Nextras\Orm: 1.0.0-beta* | Time:  2.334 s | Memory: 22.1 MB | PHP: 5.5.21
NotORM        | NotORM: dev-master   | Time:  6.659 s | Memory: 13.2 MB | PHP: 5.5.21
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.517 s | Memory: 16.8 MB | PHP: 5.5.21
Doctrine2     | Doctrine: 2.4.2      | Time: 21.184 s | Memory: 37.1 MB | PHP: 5.5.21


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time: 17.985 s | Memory: 15.7 MB | PHP: 5.5.21
NDB 2.1       | Nette: 2.1.9         | Time:  1.532 s | Memory: 14.6 MB | PHP: 5.5.21
NDB 2.2       | NDB: ~2.2.0          | Time:  1.398 s | Memory: 14.3 MB | PHP: 5.5.21
NDB 2.3       | NDB: ~2.3.0          | Time:  1.568 s | Memory: 16.6 MB | PHP: 5.5.21
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.623 s | Memory: 16.6 MB | PHP: 5.5.21
Nextras\Orm   | Nextras\Orm: 1.0.0-beta* | Time:  1.688 s | Memory: 21.9 MB | PHP: 5.5.21
NotORM        | NotORM: dev-master   | Time:  6.264 s | Memory: 13.2 MB | PHP: 5.5.21
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.392 s | Memory: 16.8 MB | PHP: 5.5.21
Doctrine2     | Doctrine: 2.4.2      | Time:  6.802 s | Memory: 35.1 MB | PHP: 5.5.21



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time: 21.240 s | Memory: 18.2 MB | PHP: 5.4.37
NDB 2.1       | Nette: 2.1.9         | Time:  1.766 s | Memory: 17.1 MB | PHP: 5.4.37
NDB 2.2       | NDB: ~2.2.0          | Time:  1.746 s | Memory: 16.9 MB | PHP: 5.4.37
NDB 2.3       | NDB: ~2.3.0          | Time:  2.173 s | Memory: 19.1 MB | PHP: 5.4.37
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.970 s | Memory: 19.1 MB | PHP: 5.4.37
Nextras\Orm   | Nextras\Orm: 1.0.0-beta* | Time:  2.752 s | Memory: 22.1 MB | PHP: 5.4.37
NotORM        | NotORM: dev-master   | Time:  6.701 s | Memory: 13.1 MB | PHP: 5.4.37
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.832 s | Memory: 16.8 MB | PHP: 5.4.37
Doctrine2     | Doctrine: 2.4.2      | Time: 32.830 s | Memory: 37.1 MB | PHP: 5.4.37


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time: 23.437 s | Memory: 15.7 MB | PHP: 5.4.37
NDB 2.1       | Nette: 2.1.9         | Time:  1.902 s | Memory: 14.6 MB | PHP: 5.4.37
NDB 2.2       | NDB: ~2.2.0          | Time:  1.672 s | Memory: 14.3 MB | PHP: 5.4.37
NDB 2.3       | NDB: ~2.3.0          | Time:  1.997 s | Memory: 16.5 MB | PHP: 5.4.37
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.767 s | Memory: 16.5 MB | PHP: 5.4.37
Nextras\Orm   | Nextras\Orm: 1.0.0-beta* | Time:  2.322 s | Memory: 21.9 MB | PHP: 5.4.37
NotORM        | NotORM: dev-master   | Time:  7.224 s | Memory: 13.1 MB | PHP: 5.4.37
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.642 s | Memory: 16.8 MB | PHP: 5.4.37
Doctrine2     | Doctrine: 2.4.2      | Time:  8.508 s | Memory: 35.1 MB | PHP: 5.4.37



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time:  3.016 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.1       | Nette: 2.1.9         | Time:  1.657 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.2       | NDB: ~2.2.0          | Time:  1.641 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.3       | NDB: ~2.3.0          | Time:  1.869 s | Memory: 10.0 MB | PHP: 5.6.99-hhvm
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.748 s | Memory: 10.0 MB | PHP: 5.6.99-hhvm
Nextras\Orm   | Nextras\Orm: 1.0.0-beta* | Time:  3.407 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NotORM        | NotORM: dev-master   | Time:  0.782 s | Memory:  4.0 MB | PHP: 5.6.99-hhvm
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.773 s | Memory:  6.0 MB | PHP: 5.6.99-hhvm
Doctrine2     | Doctrine: 2.4.2      | Time: 19.894 s | Memory: 12.0 MB | PHP: 5.6.99-hhvm


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time:  2.623 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.1       | Nette: 2.1.9         | Time:  1.317 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.2       | NDB: ~2.2.0          | Time:  1.351 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.3       | NDB: ~2.3.0          | Time:  1.522 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.498 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
Nextras\Orm   | Nextras\Orm: 1.0.0-beta* | Time:  1.979 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NotORM        | NotORM: dev-master   | Time:  0.721 s | Memory:  4.0 MB | PHP: 5.6.99-hhvm
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.451 s | Memory:  6.0 MB | PHP: 5.6.99-hhvm
Doctrine2     | Doctrine: 2.4.2      | Time:  4.086 s | Memory: 12.0 MB | PHP: 5.6.99-hhvm



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time:  2.160 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.1       | Nette: 2.1.9         | Time:  1.084 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.2       | NDB: ~2.2.0          | Time:  1.125 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.3       | NDB: ~2.3.0          | Time:  1.242 s | Memory: 10.0 MB | PHP: 5.6.99-hhvm
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.140 s | Memory: 10.0 MB | PHP: 5.6.99-hhvm
Nextras\Orm   | Nextras\Orm: 1.0.0-beta* | Time:  2.350 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NotORM        | NotORM: dev-master   | Time:  0.549 s | Memory:  4.0 MB | PHP: 5.6.99-hhvm
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.170 s | Memory:  6.0 MB | PHP: 5.6.99-hhvm
Doctrine2     | Doctrine: 2.4.2      | Time: 16.683 s | Memory: 12.0 MB | PHP: 5.6.99-hhvm


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time:  2.196 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.1       | Nette: 2.1.9         | Time:  0.981 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.2       | NDB: ~2.2.0          | Time:  0.956 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.3       | NDB: ~2.3.0          | Time:  1.074 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.147 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
Nextras\Orm   | Nextras\Orm: 1.0.0-beta* | Time:  1.306 s | Memory:  8.0 MB | PHP: 5.6.99-hhvm
NotORM        | NotORM: dev-master   | Time:  0.512 s | Memory:  4.0 MB | PHP: 5.6.99-hhvm
LeanMapper    | LeanMapper: ~2.1.0   | Time:  0.926 s | Memory:  6.0 MB | PHP: 5.6.99-hhvm
Doctrine2     | Doctrine: 2.4.2      | Time:  3.266 s | Memory: 12.0 MB | PHP: 5.6.99-hhvm



First run (create cache files)
NDB 2.0       | Nette: 2.0.18        | Time: 14.549 s | Memory: 18.3 MB | PHP: 5.6.5
NDB 2.1       | Nette: 2.1.9         | Time:  1.317 s | Memory: 17.2 MB | PHP: 5.6.5
NDB 2.2       | NDB: ~2.2.0          | Time:  1.345 s | Memory: 16.9 MB | PHP: 5.6.5
NDB 2.3       | NDB: ~2.3.0          | Time:  1.329 s | Memory: 19.1 MB | PHP: 5.6.5
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.317 s | Memory: 19.1 MB | PHP: 5.6.5
Nextras\Orm   | Nextras\Orm: 1.0.0-beta* | Time:  1.936 s | Memory: 22.3 MB | PHP: 5.6.5
NotORM        | NotORM: dev-master   | Time:  5.309 s | Memory: 13.0 MB | PHP: 5.6.5
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.341 s | Memory: 16.8 MB | PHP: 5.6.5
Doctrine2     | Doctrine: 2.4.2      | Time: 23.342 s | Memory: 37.2 MB | PHP: 5.6.5


Second run (using cache)
NDB 2.0       | Nette: 2.0.18        | Time: 16.290 s | Memory: 15.8 MB | PHP: 5.6.5
NDB 2.1       | Nette: 2.1.9         | Time:  1.325 s | Memory: 14.6 MB | PHP: 5.6.5
NDB 2.2       | NDB: ~2.2.0          | Time:  1.413 s | Memory: 14.3 MB | PHP: 5.6.5
NDB 2.3       | NDB: ~2.3.0          | Time:  1.374 s | Memory: 16.6 MB | PHP: 5.6.5
NDB 2.4-dev   | NDB: 2.3.0@dev       | Time:  1.464 s | Memory: 16.6 MB | PHP: 5.6.5
Nextras\Orm   | Nextras\Orm: 1.0.0-beta* | Time:  1.629 s | Memory: 22.1 MB | PHP: 5.6.5
NotORM        | NotORM: dev-master   | Time:  5.370 s | Memory: 13.0 MB | PHP: 5.6.5
LeanMapper    | LeanMapper: ~2.1.0   | Time:  1.244 s | Memory: 16.8 MB | PHP: 5.6.5
Doctrine2     | Doctrine: 2.4.2      | Time:  5.779 s | Memory: 35.2 MB | PHP: 5.6.5



